customerid,first_purchase,last_purchase,total_orders,total_revenue,tenure_days,customer_type
14032.0,2010-12-08 10:53:00,2011-12-07 15:23:00,11,2975.59,364,Returning
14034.0,2011-07-05 13:06:00,2011-11-17 14:02:00,3,651.8199999999999,135,Returning
14035.0,2011-02-15 12:48:00,2011-11-11 10:03:00,5,1428.02,268,Returning
14036.0,2011-02-28 09:26:00,2011-02-28 09:26:00,1,626.65,0,One-time
14037.0,2010-12-10 11:39:00,2011-06-16 13:57:00,2,147.20000000000002,188,Returning
14038.0,2011-05-16 14:05:00,2011-09-22 13:37:00,3,1560.38,128,Returning
14039.0,2011-11-06 13:48:00,2011-11-06 13:48:00,1,152.2,0,One-time
14040.0,2011-01-12 14:57:00,2011-10-30 12:42:00,12,3614.92,290,Returning
14041.0,2011-03-18 13:25:00,2011-03-18 13:25:00,1,141.41,0,One-time
14044.0,2011-02-03 11:39:00,2011-11-13 12:05:00,4,652.82,283,Returning
14045.0,2010-12-01 11:32:00,2011-08-22 15:27:00,4,1659.75,264,Returning
14046.0,2011-02-28 14:48:00,2011-02-28 14:48:00,1,154.99,0,One-time
14047.0,2010-12-02 10:09:00,2011-12-01 11:43:00,5,1308.61,364,Returning
14048.0,2011-02-07 14:53:00,2011-02-07 14:53:00,1,409.93,0,One-time
14049.0,2011-01-26 11:27:00,2011-11-23 12:20:00,4,5681.72,301,Returning
14050.0,2011-08-25 13:46:00,2011-11-08 10:00:00,2,746.36,74,Returning
14051.0,2010-12-08 12:49:00,2011-12-09 10:20:00,23,15610.39,365,Returning
14052.0,2011-11-20 12:30:00,2011-11-20 12:30:00,1,225.36,0,One-time
14053.0,2011-07-03 12:21:00,2011-08-07 14:27:00,2,260.25,35,Returning
14054.0,2011-10-05 15:49:00,2011-10-05 15:49:00,1,92.46,0,One-time
14055.0,2011-08-25 15:04:00,2011-08-25 15:04:00,1,725.6400000000001,0,One-time
14056.0,2011-02-28 15:19:00,2011-12-08 13:36:00,23,8214.65,282,Returning
14057.0,2010-12-14 12:11:00,2011-11-16 10:32:00,17,6217.96,336,Returning
14059.0,2011-03-18 10:06:00,2011-03-18 10:06:00,1,183.6,0,One-time
14060.0,2010-12-02 12:11:00,2011-12-05 12:29:00,19,6140.42,368,Returning
14062.0,2010-12-10 15:56:00,2011-11-30 10:04:00,12,10464.85,354,Returning
14064.0,2011-03-10 12:59:00,2011-11-10 13:14:00,5,1353.74,245,Returning
14066.0,2011-03-18 12:21:00,2011-03-18 12:21:00,1,152.55,0,One-time
14067.0,2011-09-04 12:00:00,2011-10-07 10:21:00,2,374.7,32,Returning
14068.0,2011-01-23 16:02:00,2011-01-23 16:02:00,1,265.85,0,One-time
14071.0,2011-03-20 11:33:00,2011-12-06 12:27:00,8,1438.82,261,Returning
14073.0,2011-11-07 15:49:00,2011-11-07 15:49:00,1,151.04,0,One-time
14075.0,2011-03-23 16:35:00,2011-12-05 08:38:00,3,942.26,256,Returning
14076.0,2011-08-02 15:19:00,2011-08-02 15:19:00,1,122.47,0,One-time
14077.0,2011-03-10 15:52:00,2011-10-30 12:35:00,5,499.42,233,Returning
14078.0,2010-12-01 12:54:00,2011-08-30 12:16:00,6,1049.37,271,Returning
14079.0,2011-08-07 12:10:00,2011-08-07 12:10:00,1,375.1,0,One-time
14080.0,2011-11-07 11:09:00,2011-11-07 11:09:00,1,45.6,0,One-time
14081.0,2010-12-05 15:47:00,2011-02-10 16:17:00,2,934.52,67,Returning
14082.0,2010-12-10 11:02:00,2010-12-10 11:02:00,1,182.25,0,One-time
14083.0,2010-12-03 12:24:00,2011-12-05 13:14:00,9,1018.43,367,Returning
14085.0,2010-12-06 12:39:00,2011-12-07 13:46:00,18,4448.54,366,Returning
14087.0,2011-12-07 12:41:00,2011-12-07 12:41:00,1,194.42,0,One-time
14088.0,2011-01-21 13:07:00,2011-11-29 16:16:00,13,50491.81,312,Returning
14089.0,2011-10-14 10:38:00,2011-10-14 10:38:00,1,161.0,0,One-time
14090.0,2011-01-19 10:51:00,2011-01-19 10:51:00,1,76.32000000000001,0,One-time
14092.0,2010-12-16 15:47:00,2011-12-02 12:13:00,14,4076.91,350,Returning
14093.0,2011-11-27 16:27:00,2011-11-27 16:27:00,1,442.85,0,One-time
14096.0,2011-08-30 10:49:00,2011-12-05 17:17:00,17,65164.79,97,Returning
14098.0,2011-11-03 10:13:00,2011-11-03 10:13:00,1,147.35,0,One-time
14099.0,2010-12-20 11:14:00,2011-11-23 13:53:00,11,3104.17,338,Returning
14100.0,2011-07-25 11:01:00,2011-07-25 11:01:00,1,194.9,0,One-time
14101.0,2011-01-17 13:09:00,2011-09-27 12:28:00,6,5976.79,252,Returning
14102.0,2011-10-26 12:46:00,2011-12-04 15:38:00,5,1360.28,39,Returning
14104.0,2011-06-27 12:49:00,2011-07-08 12:50:00,2,216.21,11,Returning
14105.0,2011-04-14 17:58:00,2011-04-14 17:58:00,1,1266.23,0,One-time
14107.0,2010-12-10 13:29:00,2011-10-19 12:12:00,7,2703.23,312,Returning
14108.0,2011-08-30 11:32:00,2011-11-09 10:41:00,2,597.91,70,Returning
14109.0,2011-09-28 10:18:00,2011-09-28 10:18:00,1,144.2,0,One-time
14110.0,2011-03-18 09:59:00,2011-12-06 12:26:00,12,5683.15,263,Returning
14111.0,2011-04-12 11:36:00,2011-11-25 13:44:00,4,692.85,227,Returning
14112.0,2011-03-09 11:28:00,2011-11-17 12:30:00,7,2915.15,253,Returning
14113.0,2010-12-20 12:14:00,2011-12-06 12:18:00,4,1840.42,351,Returning
14114.0,2011-01-13 11:05:00,2011-03-11 09:42:00,2,386.53,56,Returning
14116.0,2011-08-10 12:44:00,2011-11-20 10:29:00,5,1382.74,101,Returning
14117.0,2011-07-19 09:49:00,2011-07-19 09:49:00,1,90.0,0,One-time
14121.0,2011-10-11 10:39:00,2011-12-06 12:19:00,4,2780.15,56,Returning
14124.0,2011-09-16 13:32:00,2011-09-16 13:32:00,1,419.58,0,One-time
14125.0,2011-09-22 15:40:00,2011-11-29 12:47:00,3,2740.43,67,Returning
14126.0,2011-11-29 12:21:00,2011-12-02 11:45:00,3,706.1300000000001,2,Returning
14127.0,2011-02-02 12:26:00,2011-08-09 10:49:00,3,709.71,187,Returning
14128.0,2011-03-29 10:49:00,2011-10-10 12:00:00,2,637.5,195,Returning
14129.0,2011-03-24 08:44:00,2011-12-08 11:02:00,5,1123.86,259,Returning
14130.0,2011-01-24 16:05:00,2011-01-24 16:05:00,1,483.86,0,One-time
14132.0,2011-06-09 12:04:00,2011-12-07 13:35:00,11,3586.03,181,Returning
14133.0,2011-01-28 11:27:00,2011-08-02 11:34:00,3,605.64,186,Returning
14135.0,2010-12-02 10:27:00,2011-12-08 11:38:00,15,4690.31,371,Returning
14138.0,2011-10-07 09:38:00,2011-12-08 12:44:00,2,982.38,62,Returning
14139.0,2011-10-24 13:34:00,2011-10-24 13:34:00,1,415.82,0,One-time
14140.0,2011-11-08 11:20:00,2011-12-06 09:05:00,2,935.05,27,Returning
14141.0,2011-08-26 14:40:00,2011-12-07 09:53:00,4,915.13,102,Returning
14142.0,2010-12-01 16:33:00,2010-12-01 16:33:00,1,311.81,0,One-time
14143.0,2011-07-29 09:48:00,2011-07-29 09:48:00,1,115.8,0,One-time
14145.0,2011-05-06 13:01:00,2011-10-24 12:10:00,4,3742.2,170,Returning
14146.0,2010-12-17 15:52:00,2011-12-01 10:18:00,5,4191.0,348,Returning
14147.0,2011-02-27 11:42:00,2011-09-22 18:10:00,2,483.4,207,Returning
14148.0,2011-04-20 12:02:00,2011-04-20 12:02:00,1,157.2,0,One-time
14149.0,2011-05-03 09:44:00,2011-05-03 09:44:00,1,446.62,0,One-time
14150.0,2010-12-15 10:04:00,2011-11-04 10:05:00,2,658.64,324,Returning
14152.0,2011-04-19 15:46:00,2011-09-25 12:54:00,2,621.29,158,Returning
14154.0,2011-04-14 15:58:00,2011-04-14 16:26:00,2,1345.62,0,Returning
14155.0,2011-03-18 14:13:00,2011-03-18 14:13:00,1,118.75,0,One-time
14156.0,2010-12-03 11:48:00,2011-11-30 10:54:00,55,117379.63,361,Returning
14157.0,2011-02-27 13:04:00,2011-11-20 11:32:00,2,432.88,265,Returning
14158.0,2011-10-30 15:08:00,2011-10-30 15:08:00,1,507.66,0,One-time
14159.0,2010-12-12 11:17:00,2011-11-20 12:36:00,11,4693.01,343,Returning
14161.0,2010-12-05 13:18:00,2011-05-08 11:41:00,3,1110.52,153,Returning
14162.0,2011-02-20 12:32:00,2011-06-19 11:36:00,2,289.36,118,Returning
14163.0,2011-04-14 17:33:00,2011-09-13 15:18:00,4,2445.91,151,Returning
14164.0,2011-09-20 12:18:00,2011-09-30 12:24:00,2,1631.77,10,Returning
14165.0,2011-03-09 12:39:00,2011-03-09 12:39:00,1,122.54,0,One-time
14167.0,2011-01-12 15:44:00,2011-10-31 14:29:00,4,574.84,291,Returning
14171.0,2011-09-02 16:43:00,2011-09-02 16:43:00,1,363.79,0,One-time
14173.0,2011-05-04 14:03:00,2011-11-29 11:54:00,4,450.84,208,Returning
14174.0,2011-11-06 13:17:00,2011-11-06 13:17:00,1,134.46,0,One-time
14175.0,2011-01-14 12:22:00,2011-10-11 11:55:00,3,3222.3,269,Returning
14176.0,2010-12-07 11:45:00,2011-02-15 13:12:00,4,576.9000000000001,70,Returning
14177.0,2011-06-13 11:10:00,2011-09-14 15:11:00,4,559.41,93,Returning
14178.0,2011-06-10 12:51:00,2011-12-01 12:01:00,7,1620.93,173,Returning
14179.0,2011-10-18 14:00:00,2011-10-30 12:07:00,2,719.78,11,Returning
14180.0,2010-12-02 13:08:00,2011-11-29 10:56:00,25,4748.52,361,Returning
14184.0,2011-10-04 12:43:00,2011-10-04 12:43:00,1,452.89,0,One-time
14185.0,2011-01-12 13:52:00,2011-01-12 13:52:00,1,197.65,0,One-time
14188.0,2011-02-02 13:46:00,2011-11-09 12:45:00,6,2054.36,279,Returning
14189.0,2010-12-06 11:42:00,2011-12-07 15:55:00,15,4654.08,366,Returning
14191.0,2011-05-03 10:30:00,2011-12-08 09:23:00,13,4684.76,218,Returning
14193.0,2011-03-15 11:38:00,2011-10-03 09:34:00,2,853.39,201,Returning
14194.0,2011-02-04 14:51:00,2011-12-05 10:38:00,21,11349.52,303,Returning
14195.0,2011-04-01 16:50:00,2011-05-22 10:29:00,2,1012.0,50,Returning
14196.0,2011-08-25 10:25:00,2011-08-25 10:25:00,1,335.52,0,One-time
14198.0,2011-04-14 14:54:00,2011-11-21 16:35:00,4,701.4,221,Returning
14199.0,2011-05-05 13:44:00,2011-05-05 13:44:00,1,185.4,0,One-time
14201.0,2010-12-15 13:25:00,2011-10-10 13:27:00,7,747.44,299,Returning
14204.0,2011-12-07 13:38:00,2011-12-07 13:38:00,1,161.03,0,One-time
14205.0,2011-03-20 15:07:00,2011-11-23 10:55:00,2,466.7,247,Returning
14206.0,2011-04-14 16:38:00,2011-04-14 16:38:00,1,328.16,0,One-time
14208.0,2011-09-06 12:48:00,2011-09-06 12:48:00,1,151.74,0,One-time
14209.0,2011-01-11 12:56:00,2011-11-29 10:18:00,6,2073.43,321,Returning
14210.0,2010-12-03 12:43:00,2011-08-26 12:36:00,6,1905.84,265,Returning
14211.0,2011-02-17 15:50:00,2011-10-17 13:23:00,9,2241.1,241,Returning
14212.0,2011-09-11 12:45:00,2011-09-11 12:45:00,1,1070.48,0,One-time
14214.0,2011-03-07 12:26:00,2011-11-09 10:31:00,5,1004.38,246,Returning
14215.0,2010-12-06 15:34:00,2011-11-28 12:19:00,6,1789.72,356,Returning
14216.0,2011-11-02 10:51:00,2011-12-06 14:56:00,4,1839.3,34,Returning
14217.0,2010-12-08 13:28:00,2011-12-08 11:53:00,17,2004.98,364,Returning
14218.0,2011-10-28 10:00:00,2011-10-28 10:00:00,1,169.48000000000002,0,One-time
14219.0,2011-12-05 16:23:00,2011-12-05 16:23:00,1,89.94,0,One-time
14220.0,2010-12-16 18:18:00,2011-04-06 13:23:00,2,632.4000000000001,110,Returning
14221.0,2011-01-04 15:33:00,2011-10-28 13:42:00,9,3432.8,296,Returning
14222.0,2011-06-15 16:42:00,2011-06-15 16:42:00,1,683.17,0,One-time
14223.0,2011-03-20 16:02:00,2011-09-08 13:38:00,3,991.13,171,Returning
14224.0,2011-01-23 13:58:00,2011-08-21 13:24:00,4,1050.12,209,Returning
14226.0,2011-03-15 15:36:00,2011-11-11 11:34:00,5,2232.19,240,Returning
14227.0,2011-02-28 12:27:00,2011-11-13 15:48:00,10,3350.96,258,Returning
14229.0,2011-01-10 12:03:00,2011-10-19 10:04:00,3,1547.2,281,Returning
14231.0,2011-02-24 11:55:00,2011-06-09 11:05:00,3,925.71,104,Returning
14232.0,2011-03-20 12:44:00,2011-10-28 11:09:00,5,2048.07,221,Returning
14233.0,2011-01-26 12:43:00,2011-10-21 15:54:00,4,1462.72,268,Returning
14234.0,2011-10-13 13:58:00,2011-11-17 17:53:00,4,775.46,35,Returning
14235.0,2011-03-24 13:23:00,2011-09-25 14:37:00,5,3144.86,185,Returning
14236.0,2010-12-02 18:49:00,2011-09-20 09:13:00,2,490.86,291,Returning
14237.0,2010-12-01 13:20:00,2010-12-01 13:20:00,1,161.0,0,One-time
14238.0,2011-01-17 14:40:00,2011-01-17 14:40:00,1,146.85,0,One-time
14239.0,2011-01-27 14:45:00,2011-10-27 14:40:00,11,2380.85,272,Returning
14240.0,2011-04-28 11:40:00,2011-11-09 13:45:00,2,890.34,195,Returning
14241.0,2011-06-09 11:46:00,2011-06-09 11:46:00,1,213.7,0,One-time
14242.0,2011-01-18 08:53:00,2011-04-19 11:46:00,2,280.55,91,Returning
14243.0,2010-12-09 08:34:00,2011-12-01 11:12:00,10,2588.77,357,Returning
14245.0,2011-03-21 10:41:00,2011-05-04 08:40:00,2,1693.45,43,Returning
14246.0,2011-04-08 08:25:00,2011-08-21 11:50:00,3,1474.06,135,Returning
14247.0,2011-03-06 15:21:00,2011-03-06 15:21:00,1,136.77,0,One-time
14248.0,2011-01-25 14:45:00,2011-01-25 14:45:00,1,302.58,0,One-time
14250.0,2011-09-11 13:44:00,2011-12-02 14:30:00,3,1904.05,82,Returning
14251.0,2011-10-13 12:46:00,2011-12-08 08:32:00,5,2879.7000000000003,55,Returning
14256.0,2010-12-10 11:44:00,2011-03-24 13:17:00,2,969.06,104,Returning
14257.0,2011-01-25 10:49:00,2011-10-06 16:54:00,5,3099.7200000000003,254,Returning
14258.0,2011-01-06 12:18:00,2011-11-30 15:27:00,9,12669.98,328,Returning
14259.0,2011-07-21 10:44:00,2011-07-21 10:44:00,1,120.0,0,One-time
14261.0,2011-09-22 10:47:00,2011-10-20 10:04:00,2,1163.45,27,Returning
14262.0,2011-04-13 12:23:00,2011-12-01 14:17:00,8,2618.23,232,Returning
14264.0,2011-04-08 12:20:00,2011-07-08 10:20:00,2,333.97,90,Returning
14265.0,2011-07-14 09:10:00,2011-08-22 13:32:00,2,530.18,39,Returning
14267.0,2011-03-24 11:38:00,2011-06-30 10:09:00,3,1516.24,97,Returning
14270.0,2011-01-12 09:33:00,2011-01-12 09:33:00,1,492.65,0,One-time
14271.0,2011-04-28 12:47:00,2011-04-28 12:47:00,1,112.32,0,One-time
14272.0,2011-03-30 13:57:00,2011-09-27 10:08:00,2,437.96,180,Returning
14273.0,2011-04-11 13:24:00,2011-10-19 13:20:00,4,559.97,190,Returning
14276.0,2011-02-23 09:38:00,2011-09-02 09:45:00,3,1119.74,191,Returning
14277.0,2011-05-11 13:20:00,2011-11-24 15:01:00,3,4216.2,197,Returning
14280.0,2011-05-27 10:37:00,2011-05-27 10:37:00,1,134.04,0,One-time
14282.0,2010-12-07 12:21:00,2011-12-06 17:04:00,15,3729.34,364,Returning
14284.0,2011-09-14 13:04:00,2011-11-09 08:11:00,2,595.25,55,Returning
14285.0,2011-06-16 12:36:00,2011-11-18 14:50:00,4,1910.01,155,Returning
14286.0,2011-04-11 08:16:00,2011-11-16 10:34:00,3,4628.75,219,Returning
14287.0,2011-05-25 11:41:00,2011-12-01 13:25:00,3,176.63,190,Returning
14288.0,2011-05-10 13:22:00,2011-05-10 13:22:00,1,426.6,0,One-time
14289.0,2011-02-23 12:33:00,2011-12-01 11:44:00,6,911.26,280,Returning
14290.0,2010-12-13 10:24:00,2011-11-28 14:02:00,5,2314.65,350,Returning
14291.0,2011-03-09 15:20:00,2011-12-08 10:26:00,11,3883.25,273,Returning
14292.0,2011-03-02 08:26:00,2011-12-02 11:50:00,9,4871.93,275,Returning
14293.0,2010-12-06 10:18:00,2011-12-06 15:17:00,4,1046.56,365,Returning
14295.0,2011-10-30 15:50:00,2011-10-30 15:50:00,1,166.20000000000002,0,One-time
14297.0,2011-03-10 08:31:00,2011-11-22 09:06:00,4,1305.33,257,Returning
14298.0,2010-12-14 12:59:00,2011-12-01 13:12:00,44,51527.3,352,Returning
14299.0,2010-12-09 10:30:00,2011-12-01 16:05:00,9,3965.62,357,Returning
14300.0,2011-11-21 08:57:00,2011-11-21 08:57:00,1,43.2,0,One-time
14301.0,2011-08-14 15:33:00,2011-08-14 15:33:00,1,640.14,0,One-time
14304.0,2011-05-01 11:50:00,2011-05-01 11:50:00,1,383.45,0,One-time
14305.0,2011-07-27 14:14:00,2011-09-29 15:29:00,3,1858.96,64,Returning
14306.0,2011-09-15 10:31:00,2011-10-19 13:23:00,2,2093.32,34,Returning
14307.0,2010-12-01 11:41:00,2011-09-12 09:38:00,6,2995.7200000000003,284,Returning
14309.0,2010-12-16 13:05:00,2011-12-01 13:33:00,9,2352.53,350,Returning
14311.0,2011-04-11 10:14:00,2011-04-11 10:14:00,1,310.26,0,One-time
14312.0,2011-01-06 16:35:00,2011-10-24 09:46:00,6,1611.59,290,Returning
14314.0,2011-08-25 10:39:00,2011-08-25 10:39:00,1,120.0,0,One-time
14315.0,2011-03-18 12:59:00,2011-10-26 12:06:00,6,2481.13,221,Returning
14317.0,2011-10-06 10:44:00,2011-10-06 10:44:00,1,508.58,0,One-time
14320.0,2011-01-11 09:12:00,2011-05-17 09:24:00,2,477.79,126,Returning
14321.0,2011-01-10 11:35:00,2011-11-29 09:47:00,5,1530.75,322,Returning
14323.0,2011-04-15 11:44:00,2011-08-17 11:37:00,2,605.0600000000001,123,Returning
14326.0,2011-04-11 15:04:00,2011-04-11 15:04:00,1,183.85,0,One-time
14327.0,2011-06-29 13:58:00,2011-06-29 13:58:00,1,311.65000000000003,0,One-time
14329.0,2011-01-14 13:42:00,2011-11-22 15:50:00,7,5014.84,312,Returning
14331.0,2011-07-27 15:14:00,2011-08-07 13:17:00,2,462.66,10,Returning
14332.0,2011-07-15 10:33:00,2011-11-17 11:54:00,3,866.3100000000001,125,Returning
14333.0,2011-10-03 10:38:00,2011-10-03 10:38:00,1,415.2,0,One-time
14334.0,2010-12-16 17:37:00,2011-11-23 10:01:00,8,2552.21,341,Returning
14335.0,2011-09-04 13:07:00,2011-11-23 13:41:00,2,468.26,80,Returning
14336.0,2011-03-08 16:48:00,2011-11-23 11:40:00,4,1614.91,259,Returning
14338.0,2011-05-27 13:30:00,2011-07-01 14:08:00,2,588.22,35,Returning
14339.0,2011-04-11 11:06:00,2011-04-11 11:06:00,1,309.52000000000004,0,One-time
14340.0,2011-05-05 09:44:00,2011-05-05 09:44:00,1,134.7,0,One-time
14341.0,2011-01-25 13:55:00,2011-10-25 15:48:00,8,2182.28,273,Returning
14342.0,2011-05-13 13:50:00,2011-11-18 13:21:00,4,668.5600000000001,188,Returning
14344.0,2010-12-06 11:58:00,2011-08-04 13:51:00,8,889.9300000000001,241,Returning
14345.0,2011-11-01 09:51:00,2011-11-01 09:51:00,1,108.98,0,One-time
14346.0,2011-02-15 13:52:00,2011-08-11 09:47:00,2,1021.58,176,Returning
14348.0,2011-03-24 16:23:00,2011-03-24 16:23:00,1,409.57,0,One-time
14349.0,2011-11-29 15:39:00,2011-11-29 15:39:00,1,133.5,0,One-time
14350.0,2011-03-10 14:14:00,2011-03-10 14:14:00,1,282.93,0,One-time
14351.0,2011-06-28 11:56:00,2011-06-28 11:56:00,1,51.0,0,One-time
14352.0,2011-03-11 14:58:00,2011-07-05 15:41:00,4,1078.96,116,Returning
14353.0,2011-05-08 16:06:00,2011-05-08 16:06:00,1,90.6,0,One-time
14354.0,2011-11-09 15:36:00,2011-12-04 11:32:00,2,163.62,24,Returning
14355.0,2010-12-09 12:16:00,2010-12-09 12:16:00,1,174.4,0,One-time
14356.0,2011-09-19 14:43:00,2011-09-21 09:18:00,2,701.23,1,Returning
14357.0,2011-10-27 16:23:00,2011-10-27 16:23:00,1,225.77,0,One-time
14359.0,2011-09-13 09:03:00,2011-11-20 13:17:00,3,912.18,68,Returning
14360.0,2011-09-06 11:58:00,2011-11-08 09:12:00,4,2128.23,62,Returning
14362.0,2011-11-17 15:08:00,2011-11-17 15:08:00,1,161.2,0,One-time
14364.0,2011-05-12 12:56:00,2011-08-23 11:01:00,8,3717.35,102,Returning
14367.0,2011-03-08 14:12:00,2011-12-01 13:19:00,16,9261.52,267,Returning
14368.0,2011-01-24 09:52:00,2011-01-24 09:52:00,1,155.0,0,One-time
14371.0,2011-02-17 16:35:00,2011-02-17 16:35:00,1,100.5,0,One-time
14373.0,2010-12-16 15:40:00,2010-12-16 15:40:00,1,76.55,0,One-time
14375.0,2011-06-07 13:44:00,2011-06-07 13:44:00,1,257.68,0,One-time
14377.0,2011-03-22 13:38:00,2011-06-01 13:32:00,2,617.05,70,Returning
14379.0,2011-02-17 15:03:00,2011-10-26 16:43:00,2,348.1,251,Returning
14381.0,2011-10-18 17:10:00,2011-10-18 17:10:00,1,202.68,0,One-time
14382.0,2011-11-13 16:18:00,2011-11-13 16:18:00,1,626.07,0,One-time
14383.0,2011-06-29 10:18:00,2011-11-01 15:53:00,3,1247.69,125,Returning
14385.0,2011-11-16 11:55:00,2011-11-30 15:36:00,3,202.11,14,Returning
14386.0,2011-02-16 09:45:00,2011-02-16 09:45:00,1,142.4,0,One-time
14387.0,2011-08-22 14:13:00,2011-11-07 12:29:00,3,1770.56,76,Returning
14388.0,2010-12-02 11:02:00,2011-11-29 13:32:00,8,3212.84,362,Returning
14389.0,2011-06-02 12:04:00,2011-10-05 15:17:00,2,1043.46,125,Returning
14390.0,2010-12-02 11:57:00,2011-11-29 13:49:00,9,4652.82,362,Returning
14393.0,2011-05-05 18:16:00,2011-05-05 18:16:00,1,67.95,0,One-time
14395.0,2010-12-02 18:15:00,2011-12-07 14:34:00,9,3507.71,369,Returning
14396.0,2010-12-03 15:19:00,2011-10-05 16:09:00,2,487.99,306,Returning
14397.0,2011-05-10 12:25:00,2011-12-07 09:22:00,19,2612.96,210,Returning
14400.0,2011-07-13 15:50:00,2011-07-13 15:50:00,1,574.7,0,One-time
14401.0,2010-12-15 09:07:00,2011-12-05 13:30:00,13,4051.48,355,Returning
14403.0,2011-04-06 14:23:00,2011-08-01 12:57:00,4,1475.81,116,Returning
14404.0,2010-12-05 16:00:00,2011-11-06 12:30:00,6,1474.32,335,Returning
14406.0,2011-08-12 16:54:00,2011-08-12 16:54:00,1,156.75,0,One-time
14407.0,2011-03-08 11:59:00,2011-08-24 14:02:00,6,2157.73,169,Returning
14408.0,2011-03-20 14:41:00,2011-11-29 11:41:00,7,2606.53,253,Returning
14409.0,2010-12-06 15:03:00,2011-09-29 18:18:00,6,2059.4500000000003,297,Returning
14410.0,2011-02-07 09:36:00,2011-09-08 15:08:00,9,1105.07,213,Returning
14411.0,2011-02-02 10:56:00,2011-02-02 10:56:00,1,1063.0,0,One-time
14412.0,2011-09-28 08:48:00,2011-10-28 10:45:00,2,770.03,30,Returning
14413.0,2010-12-12 13:37:00,2010-12-12 13:37:00,1,122.7,0,One-time
14414.0,2010-12-16 11:11:00,2011-09-09 12:09:00,7,1496.98,267,Returning
14415.0,2010-12-14 13:31:00,2011-12-08 14:38:00,13,5900.28,359,Returning
14416.0,2011-10-28 15:10:00,2011-11-17 15:22:00,2,490.22,20,Returning
14418.0,2011-08-23 17:18:00,2011-12-06 11:39:00,3,1937.25,104,Returning
14419.0,2010-12-10 10:56:00,2011-11-29 11:22:00,6,1058.06,354,Returning
14420.0,2011-09-01 18:07:00,2011-09-01 18:07:00,1,387.52,0,One-time
14421.0,2011-05-12 10:49:00,2011-10-13 13:24:00,2,813.11,154,Returning
14422.0,2011-03-17 17:26:00,2011-12-09 11:26:00,6,4263.64,266,Returning
14423.0,2011-05-05 15:12:00,2011-05-05 15:12:00,1,265.2,0,One-time
14424.0,2011-11-22 11:48:00,2011-11-22 11:48:00,1,322.08,0,One-time
14426.0,2011-01-31 09:51:00,2011-11-16 12:25:00,10,4481.67,289,Returning
14427.0,2011-10-07 09:10:00,2011-10-20 14:23:00,2,363.34,13,Returning
14428.0,2011-01-18 16:39:00,2011-12-02 13:17:00,5,1244.83,317,Returning
14431.0,2011-02-10 10:40:00,2011-02-10 10:40:00,1,470.36,0,One-time
14432.0,2011-09-11 14:09:00,2011-11-30 08:04:00,6,2255.51,79,Returning
14434.0,2011-09-28 15:31:00,2011-11-18 08:56:00,6,1372.8,50,Returning
14436.0,2011-09-02 10:13:00,2011-09-02 10:13:00,1,89.06,0,One-time
14437.0,2010-12-09 09:27:00,2010-12-09 09:27:00,1,63.0,0,One-time
14438.0,2011-02-06 14:56:00,2011-02-06 14:56:00,1,131.9,0,One-time
14439.0,2011-01-24 11:39:00,2011-01-24 11:39:00,1,2661.24,0,One-time
14440.0,2010-12-09 12:49:00,2011-12-01 15:42:00,5,2357.68,357,Returning
14441.0,2011-03-29 12:01:00,2011-12-09 09:07:00,4,1712.89,254,Returning
14442.0,2011-01-27 09:33:00,2011-05-19 11:36:00,2,1589.82,112,Returning
14443.0,2010-12-06 11:03:00,2011-10-17 10:10:00,4,1420.2,314,Returning
14446.0,2011-04-07 12:10:00,2011-12-09 11:34:00,4,1039.58,245,Returning
14447.0,2011-03-04 10:49:00,2011-11-21 08:28:00,5,1163.23,261,Returning
14448.0,2010-12-10 17:26:00,2011-11-30 13:50:00,2,375.35,354,Returning
14449.0,2010-12-02 14:09:00,2011-11-21 12:06:00,4,907.1,353,Returning
14450.0,2011-01-23 11:53:00,2011-06-12 10:46:00,3,483.25,139,Returning
14451.0,2011-05-29 12:35:00,2011-10-10 13:38:00,2,662.59,134,Returning
14452.0,2011-09-07 11:32:00,2011-11-29 12:06:00,2,264.44,83,Returning
14453.0,2011-06-02 14:15:00,2011-06-02 14:15:00,1,119.93,0,One-time
14456.0,2011-07-20 13:06:00,2011-12-04 13:59:00,9,3062.4,137,Returning
14457.0,2011-02-02 09:39:00,2011-02-02 09:39:00,1,113.64,0,One-time
14459.0,2011-07-07 13:35:00,2011-07-07 13:35:00,1,1837.92,0,One-time
14460.0,2011-02-02 11:55:00,2011-08-21 14:19:00,3,434.34,200,Returning
14461.0,2011-03-23 12:15:00,2011-07-14 17:11:00,3,2103.06,113,Returning
14462.0,2011-01-04 12:45:00,2011-10-04 15:55:00,11,2004.02,273,Returning
14463.0,2011-05-18 14:42:00,2011-09-02 15:20:00,3,529.62,107,Returning
14465.0,2011-02-10 12:13:00,2011-04-07 12:38:00,3,1058.62,56,Returning
14466.0,2010-12-02 13:36:00,2011-11-10 14:07:00,7,2272.4,343,Returning
14467.0,2011-01-31 12:35:00,2011-11-22 12:48:00,4,598.76,295,Returning
14470.0,2011-02-25 11:56:00,2011-11-28 10:31:00,2,461.19,275,Returning
14472.0,2010-12-19 14:03:00,2011-08-28 11:01:00,8,1936.84,251,Returning
